Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 43432 connected to 10.0.0.1 port 1111
[  7] 169.08-170.00 sec  2.73 MBytes  24.8 Mbits/sec    0    361 KBytes       
[  7] 170.00-171.02 sec  1.80 MBytes  14.8 Mbits/sec    0    378 KBytes       
[  7] 171.02-172.00 sec  1.80 MBytes  15.5 Mbits/sec    0    380 KBytes       
[  7] 172.00-173.01 sec  2.67 MBytes  22.2 Mbits/sec    0    465 KBytes       
[  7] 173.01-174.01 sec  1.86 MBytes  15.6 Mbits/sec    0    465 KBytes       
[  7] 174.01-175.00 sec  3.04 MBytes  25.8 Mbits/sec    0    525 KBytes       
[  7] 175.00-176.02 sec  2.36 MBytes  19.5 Mbits/sec    0    634 KBytes       
[  7] 176.02-177.00 sec  1.24 MBytes  10.6 Mbits/sec    0    634 KBytes       
[  7] 177.00-178.00 sec  2.49 MBytes  20.9 Mbits/sec    0    711 KBytes       
[  7] 178.00-179.00 sec  2.50 MBytes  21.0 Mbits/sec    0    711 KBytes       
[  7] 179.00-180.00 sec  2.50 MBytes  21.0 Mbits/sec    0    800 KBytes       
[  7] 180.00-181.01 sec  2.50 MBytes  20.8 Mbits/sec    0    800 KBytes       
[  7] 181.01-182.00 sec  1.25 MBytes  10.6 Mbits/sec    0    952 KBytes       
[  7] 182.00-183.04 sec  2.50 MBytes  20.3 Mbits/sec    0    952 KBytes       
[  7] 183.04-184.00 sec  1.25 MBytes  10.9 Mbits/sec    0    952 KBytes       
[  7] 184.00-185.00 sec  1.25 MBytes  10.4 Mbits/sec    0    952 KBytes       
[  7] 185.00-186.01 sec  2.50 MBytes  20.9 Mbits/sec    0    952 KBytes       
[  7] 186.01-187.00 sec  1.25 MBytes  10.6 Mbits/sec    0    952 KBytes       
[  7] 187.00-188.00 sec  2.50 MBytes  21.0 Mbits/sec    0    952 KBytes       
[  7] 188.00-189.02 sec  1.25 MBytes  10.2 Mbits/sec    0    952 KBytes       
[  7] 189.02-190.00 sec  2.50 MBytes  21.5 Mbits/sec    0   1.01 MBytes       
[  7] 190.00-191.01 sec  2.50 MBytes  20.7 Mbits/sec    0   1.01 MBytes       
[  7] 191.01-192.00 sec  1.25 MBytes  10.6 Mbits/sec    0   1.14 MBytes       
[  7] 192.00-193.01 sec  2.50 MBytes  20.8 Mbits/sec    0   1.14 MBytes       
[  7] 193.01-194.00 sec  5.00 MBytes  42.3 Mbits/sec    0   1.72 MBytes       
[  7] 194.00-195.02 sec  2.50 MBytes  20.7 Mbits/sec    0   1.72 MBytes       
[  7] 195.02-196.00 sec  2.50 MBytes  21.3 Mbits/sec    0   1.72 MBytes       
[  7] 196.00-197.00 sec  1.25 MBytes  10.5 Mbits/sec    0   1.72 MBytes       
[  7] 197.00-198.00 sec  0.00 Bytes  0.00 Mbits/sec    0   1.72 MBytes       
[  7] 198.00-199.00 sec  2.50 MBytes  20.9 Mbits/sec    0   1.72 MBytes       
[  7] 199.00-200.03 sec  2.50 MBytes  20.4 Mbits/sec    0   1.72 MBytes       
[  7] 200.03-201.07 sec  2.50 MBytes  20.1 Mbits/sec    0   1.72 MBytes       
[  7] 201.07-202.00 sec  3.75 MBytes  33.8 Mbits/sec    0   1.79 MBytes       
[  7] 202.00-203.07 sec  2.50 MBytes  19.6 Mbits/sec    0   2.22 MBytes       
[  7] 203.07-204.08 sec  0.00 Bytes  0.00 Mbits/sec    0   2.27 MBytes       
[  7] 204.08-205.00 sec  2.50 MBytes  22.7 Mbits/sec    7   2.52 MBytes       
[  7] 205.00-206.00 sec  2.50 MBytes  21.0 Mbits/sec    3   2.52 MBytes       
[  7] 206.00-207.00 sec  2.50 MBytes  20.9 Mbits/sec    0   2.52 MBytes       
[  7] 207.00-208.01 sec  2.50 MBytes  20.9 Mbits/sec    0   2.52 MBytes       
[  7] 208.01-209.00 sec  2.50 MBytes  21.1 Mbits/sec    0   2.52 MBytes       
[  7] 209.00-210.00 sec  1.25 MBytes  10.5 Mbits/sec    0   2.52 MBytes       
[  7] 210.00-211.06 sec  1.25 MBytes  9.86 Mbits/sec   65   1.37 MBytes       
[  7] 211.06-212.00 sec  2.50 MBytes  22.4 Mbits/sec    0   1.77 MBytes       
[  7] 212.00-213.00 sec  2.50 MBytes  21.0 Mbits/sec    0   1.77 MBytes       
[  7] 213.00-214.00 sec  1.25 MBytes  10.5 Mbits/sec    0   1.77 MBytes       
[  7] 214.00-215.02 sec  2.50 MBytes  20.5 Mbits/sec    0   1.77 MBytes       
[  7] 215.02-216.01 sec  1.25 MBytes  10.6 Mbits/sec    0   1.77 MBytes       
[  7] 216.01-217.00 sec  2.50 MBytes  21.2 Mbits/sec    0   1.77 MBytes       
[  7] 217.00-218.00 sec  2.50 MBytes  21.0 Mbits/sec    0   1.77 MBytes       
[  7] 218.00-219.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 219.07-220.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 220.08-221.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 221.08-222.00 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 222.00-223.02 sec  1.25 MBytes  10.3 Mbits/sec    0   1.77 MBytes       
[  7] 223.02-224.04 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 224.04-225.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 225.07-226.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 226.08-227.00 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 227.00-228.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 228.07-229.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 229.07-230.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 230.07-231.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 231.07-232.00 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 232.00-233.05 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 233.05-234.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 234.07-235.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 235.07-236.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 236.08-237.01 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 237.01-238.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 238.07-239.00 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 239.00-240.02 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 240.02-241.05 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 241.05-242.01 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 242.01-243.08 sec  1.25 MBytes  9.80 Mbits/sec    0   1.77 MBytes       
[  7] 243.08-244.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 244.08-245.09 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 245.09-246.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 246.08-247.01 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 247.01-248.01 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 248.01-249.04 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 249.04-250.06 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 250.06-251.09 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 251.09-252.00 sec  0.00 Bytes  0.00 Mbits/sec    0   1.77 MBytes       
[  7] 252.00-253.08 sec  2.50 MBytes  19.5 Mbits/sec    0   1.77 MBytes       
[  7] 253.08-254.00 sec  0.00 Bytes  0.00 Mbits/sec    0   1.82 MBytes       
[  7] 254.00-255.00 sec  2.50 MBytes  21.0 Mbits/sec    0   1.97 MBytes       
[  7] 255.00-256.00 sec  2.50 MBytes  20.9 Mbits/sec    0   1.97 MBytes       
[  7] 256.00-257.01 sec  2.50 MBytes  20.8 Mbits/sec    0   1.97 MBytes       
[  7] 257.01-258.05 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 258.05-259.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 259.07-260.08 sec  1.25 MBytes  10.5 Mbits/sec    2   1.97 MBytes       
[  7] 260.08-261.54 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 261.54-262.01 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 262.01-265.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 265.08-266.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 266.08-267.01 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 267.01-268.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 268.07-269.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 269.08-270.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 270.08-271.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 271.08-272.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 272.08-273.00 sec  1.25 MBytes  11.4 Mbits/sec    0   1.97 MBytes       
[  7] 273.00-274.02 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 274.02-275.06 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 275.06-276.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 276.07-277.01 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 277.01-278.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 278.08-279.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 279.07-280.08 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 280.08-281.40 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 281.40-282.01 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 282.01-283.03 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 283.03-284.06 sec  0.00 Bytes  0.00 Mbits/sec    2   1.97 MBytes       
[  7] 284.06-285.08 sec  1.25 MBytes  10.3 Mbits/sec    0   1.97 MBytes       
[  7] 285.08-286.17 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 286.17-287.02 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 287.02-288.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 288.07-289.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 289.07-290.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 290.07-291.07 sec  0.00 Bytes  0.00 Mbits/sec    2   1.97 MBytes       
[  7] 291.07-292.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 292.07-293.00 sec  1.25 MBytes  11.3 Mbits/sec    0   1.97 MBytes       
[  7] 293.00-294.00 sec  10.0 MBytes  83.9 Mbits/sec    0   1.97 MBytes       
[  7] 294.00-295.08 sec  2.50 MBytes  19.5 Mbits/sec    0   1.97 MBytes       
[  7] 295.08-298.66 sec  1.25 MBytes  2.93 Mbits/sec    0   1.97 MBytes       
[  7] 298.66-299.00 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
[  7] 299.00-300.00 sec  13.8 MBytes   115 Mbits/sec    0   1.97 MBytes       
[  7] 300.00-301.06 sec  7.50 MBytes  59.2 Mbits/sec    0   1.97 MBytes       
[  7] 301.06-302.01 sec  1.25 MBytes  11.1 Mbits/sec    0   1.97 MBytes       
[  7] 302.01-303.07 sec  12.5 MBytes  98.7 Mbits/sec    0   1.97 MBytes       
[  7] 303.07-304.07 sec  0.00 Bytes  0.00 Mbits/sec    0   1.97 MBytes       
