Connecting to host 10.0.0.2, port 2222
[  7] local 10.0.0.4 port 33850 connected to 10.0.0.2 port 2222
[  7] 178.45-179.06 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 179.06-180.08 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 180.08-181.11 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 181.11-182.00 sec   255 KBytes  2.34 Mbits/sec    0   67.9 KBytes       
[  7] 182.00-183.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 183.00-184.00 sec   509 KBytes  4.17 Mbits/sec    0   67.9 KBytes       
[  7] 184.00-185.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 185.00-186.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 186.00-187.00 sec   509 KBytes  4.17 Mbits/sec    0   67.9 KBytes       
[  7] 187.00-188.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 188.00-189.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 189.00-190.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 190.00-191.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 191.00-192.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 192.00-193.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 193.00-194.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 194.00-195.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 195.00-196.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 196.00-197.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 197.00-198.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 198.00-199.00 sec   509 KBytes  4.17 Mbits/sec    0   67.9 KBytes       
[  7] 199.00-200.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 200.00-201.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
