Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 49050 connected to 10.0.0.1 port 1111
[  7] 258.01-259.00 sec  11.2 MBytes  95.1 Mbits/sec    0   1.52 MBytes       
[  7] 259.00-260.00 sec  13.8 MBytes   115 Mbits/sec    0   1.52 MBytes       
[  7] 260.00-261.00 sec  20.0 MBytes   168 Mbits/sec    0   1.52 MBytes       
[  7] 261.00-262.00 sec  22.5 MBytes   189 Mbits/sec    0   1.52 MBytes       
[  7] 262.00-263.00 sec  21.2 MBytes   178 Mbits/sec    0   1.52 MBytes       
[  7] 263.00-264.00 sec  21.2 MBytes   178 Mbits/sec    0   1.52 MBytes       
[  7] 264.00-265.00 sec  21.2 MBytes   178 Mbits/sec    0   1.52 MBytes       
[  7] 265.00-266.01 sec  16.2 MBytes   135 Mbits/sec    0   1.52 MBytes       
[  7] 266.01-267.00 sec  8.75 MBytes  74.1 Mbits/sec    0   1.52 MBytes       
[  7] 267.00-268.00 sec  11.2 MBytes  94.5 Mbits/sec    0   1.52 MBytes       
[  7] 268.00-269.00 sec  12.5 MBytes   105 Mbits/sec    0   1.52 MBytes       
[  7] 269.00-270.00 sec  1.25 MBytes  10.5 Mbits/sec    0   58.0 KBytes       
[  7] 270.00-271.00 sec  0.00 Bytes  0.00 Mbits/sec    0   58.0 KBytes       
[  7] 271.00-272.00 sec  1.25 MBytes  10.5 Mbits/sec    0   58.0 KBytes       
[  7] 272.00-273.02 sec  0.00 Bytes  0.00 Mbits/sec    0   58.0 KBytes       
[  7] 273.02-274.00 sec  0.00 Bytes  0.00 Mbits/sec    0   58.0 KBytes       
[  7] 274.00-275.00 sec  0.00 Bytes  0.00 Mbits/sec    0   58.0 KBytes       
[  7] 275.00-276.01 sec  1.25 MBytes  10.4 Mbits/sec    0   58.0 KBytes       
[  7] 276.01-277.05 sec  0.00 Bytes  0.00 Mbits/sec    2   58.0 KBytes       
[  7] 277.05-278.00 sec  0.00 Bytes  0.00 Mbits/sec    0   58.0 KBytes       
[  7] 278.00-279.00 sec  1.25 MBytes  10.5 Mbits/sec    2   18.4 KBytes       
[  7] 279.00-280.00 sec  0.00 Bytes  0.00 Mbits/sec    0   29.7 KBytes       
[  7] 280.00-281.00 sec  0.00 Bytes  0.00 Mbits/sec    0   36.8 KBytes       
[  7] 281.00-282.01 sec  1.25 MBytes  10.4 Mbits/sec    0   36.8 KBytes       
[  7] 282.01-283.00 sec  0.00 Bytes  0.00 Mbits/sec    0   36.8 KBytes       
